06:49:18 node->uv_mutex_init(0x3921920, 0x7ffdb6a07b18, 0x7ffdb6a07b38, 0x386bef8) = 0
06:49:23 node->uv_fs_req_cleanup(0xe43a588, 0xe5dacf0, 0xe5e9350, 49) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_fs_req_cleanup(0xe43ac28, 0xe633570, 0xe5e93a0, 49) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_fs_req_cleanup(0xe42b088, 0xe633c10, 0xe5e93f0, 49) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_fs_req_cleanup(0xe42b708, 0xe3decd0, 0xe5e8cc0, 49) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe42bda8, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_fs_req_cleanup(0xe42c458, 0xe404980, 0xe5e78f0, 49) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_fs_req_cleanup(0xe42caf8, 0xe405030, 0xe5e7990, 49) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_fs_req_cleanup(0xe41e7a8, 0xe405d70, 0xe5e7300, 49) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_fs_req_cleanup(0xe41ee28, 0xe406ab0, 0xe5e6520, 49) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_fs_req_cleanup(0xe41f4c8, 0xe4077f0, 0xe5e6570, 49) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_mutex_lock(0xdeda7c8, 0xe42bd10, 0x7ffdb6a03490, 48) = 0
06:49:23 node->uv_mutex_unlock(0xdeda7c8, 0, 1, 0)          = 0
06:49:23 node->uv_mutex_lock(0xdeda6e8, 0, 0, 0)            = 0
06:49:23 node->uv_mutex_unlock(0xdeda6e8, 0xe137200, 0xe5e6580, 0xe09c630) = 0
06:49:23 node->uv_idle_stop(0xdf6e790, 0, 0xdf40a70, 0xe2a9730) = 0
06:49:23 libuv.so.1->uv_timer_stop(0xdf6e680, 0x4616, 0x911a, 0x4616) = 0
06:49:23 libuv.so.1->uv_timer_again(0xdf6e680, 0, 0x7ffdb6a07630, 0xdfc94a0) = 0
06:49:23 node->uv_update_time(0x7f16e7d67260, 0, 0xdf33980, 0xdf4a750) = 0x6605ee580e7089d4
06:49:23 node->uv_now(0x7f16e7d67260, 0x4616, 0x911a, 0x4616) = 0x911a
06:49:23 node->uv_update_time(0x7f16e7d67260, 0x2bc3df501231, 1, 0x2f8177c) = 0x6605ee580e7089d4
06:49:23 node->uv_now(0x7f16e7d67260, 0x4616, 0x911a, 0x4616) = 0x911a
06:49:23 node->uv_buf_init(0x7ffdb6a02860, 4, 0xdf319e0, 0) = 0x7ffdb6a02860
06:49:23 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02830, 1, 0 <unfinished ...>
06:49:23 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02830, 1, 0) = 4
06:49:23 <... uv_try_write resumed> )                       = 4
06:49:23 node->uv_buf_init(0x7ffdb6a02870, 4, 0xdf319e0, 0) = 0x7ffdb6a02870
06:49:23 node->uv_try_write(0xdfe08d0, 0x7ffdb6a02840, 1, 0 <unfinished ...>
06:49:23 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a02840, 1, 0) = 4
06:49:23 <... uv_try_write resumed> )                       = 4
06:49:23 node->uv_buf_init(0x7ffdb6a029e0, 3, 0xdf319e0, 0) = 0x7ffdb6a029e0
06:49:23 node->uv_try_write(0xdfe08d0, 0x7ffdb6a029b0, 1, 0 <unfinished ...>
06:49:23 libuv.so.1->uv_try_write2(0xdfe08d0, 0x7ffdb6a029b0, 1, 0) = 3
06:49:23 <... uv_try_write resumed> )                       = 3
06:49:23 node->uv_now(0x7f16e7d67260, 0xdfa0be0, 4625, 0)   = 0x911a
06:49:23 node->uv_timer_start(0xdf6e680, 0xdd7b70, 80, 0 <unfinished ...>
06:49:23 libuv.so.1->uv_timer_stop(0xdf6e680, 0xdd7b70, 80, 0) = 0
06:49:23 <... uv_timer_start resumed> )                     = 0
06:49:23 node->uv_ref(0xdf6e680, 0, 12, 0xdfc94a0)          = 12
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe420898, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe420f38, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe4215d8, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe421c78, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe422318, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe47a168, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe47a808, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe47aea8, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe47b548, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe47bbf8, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe47c298, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe47c938, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe47cfd8, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe47d688, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe47dd38, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe4535d8, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe453c38, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe4542e8, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe454988, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 0, 1, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe455028, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe4556c8, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe455d68, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_mutex_lock(0x7f16e7d671c0, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
06:49:23 libuv.so.1->uv_cond_signal(0x7f16e7d67200, 128, 2, 0) = 0
06:49:23 libuv.so.1->uv_mutex_unlock(0x7f16e7d671c0, 129, 1, 0x7f16e4f43d7f) = 0
06:49:23 node->uv_strerror(0xfffffffe, 0xdec6000, 0xdf33980, 0xdf4a750) = 0x7f16e7d5b7bf
06:49:23 node->uv_err_name(0xfffffffe, 0xdec6000, 0, 0xdf4a750) = 0x7f16e7d5b336
06:49:23 node->uv_fs_req_cleanup(0xe456408, 0xdf33980, 0, 2) = 0x7f16e4eb3b00
06:49:23 libuv.so.1->uv_once(0x7f16e7d67230, 0x7f16e7d40750, 1, 0x7f16e7d486d0) = 0
